"Datum";"Zeit";"Er�ffnung";"Hoch";"Tief";"Schluss";"Volumen"
"18.03.2019";"12:55";"107,60";"107,90";"107,60";"107,70";"5.252,00"
"18.03.2019";"12:50";"107,60";"107,70";"107,50";"107,60";"1.660,00"
"18.03.2019";"12:45";"107,60";"107,60";"107,45";"107,60";"5.589,00"
"18.03.2019";"12:40";"107,55";"107,65";"107,55";"107,55";"2.507,00"
"18.03.2019";"12:35";"107,55";"107,70";"107,50";"107,60";"2.295,00"
"18.03.2019";"12:30";"107,50";"107,65";"107,50";"107,50";"3.898,00"
"18.03.2019";"12:25";"107,65";"107,75";"107,45";"107,50";"4.827,00"
"18.03.2019";"12:20";"107,60";"107,70";"107,45";"107,60";"3.581,00"
"18.03.2019";"12:15";"107,75";"107,90";"107,45";"107,55";"5.452,00"
"18.03.2019";"12:10";"107,80";"107,90";"107,65";"107,70";"3.548,00"
"18.03.2019";"12:05";"108,00";"108,00";"107,70";"107,80";"4.264,00"
"18.03.2019";"12:00";"108,05";"108,20";"107,95";"108,00";"4.966,00"
"18.03.2019";"11:55";"108,00";"108,20";"108,00";"108,05";"4.131,00"
"18.03.2019";"11:50";"107,90";"108,00";"107,80";"108,00";"3.434,00"
"18.03.2019";"11:45";"107,95";"107,95";"107,80";"107,95";"2.544,00"
"18.03.2019";"11:40";"107,60";"107,95";"107,60";"107,90";"2.674,00"
"18.03.2019";"11:35";"107,90";"107,90";"107,60";"107,65";"2.496,00"
"18.03.2019";"11:30";"107,80";"107,95";"107,80";"107,95";"2.274,00"
"18.03.2019";"11:25";"107,60";"107,90";"107,60";"107,75";"3.462,00"
"18.03.2019";"11:20";"107,60";"107,60";"107,45";"107,60";"3.259,00"
"18.03.2019";"11:15";"107,70";"107,75";"107,45";"107,55";"3.121,00"
"18.03.2019";"11:10";"107,55";"108,00";"107,45";"107,75";"4.871,00"
"18.03.2019";"11:05";"107,75";"108,10";"107,50";"107,55";"14.889,00"
"18.03.2019";"11:00";"107,20";"107,80";"107,15";"107,80";"9.016,00"
"18.03.2019";"10:55";"107,15";"107,25";"106,95";"107,15";"7.322,00"
